institute_name,course_name,tutor,subject,course_type,learning_format,total_hours,price,price_per_hour,url,course_scope
SmartMathPro,PACK A-Level ไทย-สังคม (V.เต็ม) + TGAT (V.เต็ม),"พี่ปั้น SmartMathPro, อ.ขลุ่ย, พี่หนู, ครูกอล์ฟ",ภาษาไทย-สังคมศึกษา,คอร์สแพ็กเกจ,วิดีโอออนไลน์,216.0,6390.0,29.58,https://online.smartmathpro.com/product/p028/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK Buffet เนื้อหาคณิตม.ปลาย ม.4 – ม.6 + พิชิตคณิตพื้นฐาน ม.4-6,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,407.0,13450.0,33.05,https://online.smartmathpro.com/product/q009/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK คณิต ม.6 เทอม 1+2 + พิชิตคณิตพื้นฐาน ม.6,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,117.0,4750.0,40.6,https://online.smartmathpro.com/product/e042/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK A-Level คณิต 2 (V.เต็ม) + TGAT (V.เต็ม),"พี่ปั้น SmartMathPro, อ.ขลุ่ย, พี่หนู",ความถนัด (TGAT/TPAT/สอบเฉพาะทาง),คอร์สแพ็กเกจ,วิดีโอออนไลน์,155.0,5490.0,35.42,https://online.smartmathpro.com/product/d075/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK A-Level ไทย-สังคม (V.เต็ม + ตะลุยโจทย์),"อ.ขลุ่ย, ครูกอล์ฟ",ภาษาไทย-สังคมศึกษา,คอร์สแพ็กเกจ,วิดีโอออนไลน์,161.0,4950.0,30.75,https://online.smartmathpro.com/product/p025/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK A-Level คณิต 1 (V.เต็ม) + ภาษาอังกฤษ (V.เต็ม),"พี่ปั้น SmartMathPro, พี่หนู",คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,280.0,9190.0,32.82,https://online.smartmathpro.com/product/m122/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK คณิต ม.5 เทอม 1 + ปรับพื้นคณิตพิชิตม.ปลาย,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,97.0,3890.0,40.1,https://online.smartmathpro.com/product/e024/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK A-Level คณิต 1 (V.เต็ม) + ฟิสิกส์ (V.เต็ม),"พี่ปั้น SmartMathPro, พี่ฟาร์ม PhysicsFarm",ฟิสิกส์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,407.0,13050.0,32.06,https://online.smartmathpro.com/product/m120/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK A-Level คณิต 2 (V.เต็ม + ตะลุยโจทย์),พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,110.0,3550.0,32.27,https://online.smartmathpro.com/product/d042/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK A-Level ฟิสิกส์ (V.เต็ม) + ชีววิทยา (V.รวบรัด),"พี่ฟาร์ม PhysicsFarm, พี่หนุ่ม",ฟิสิกส์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,257.0,9390.0,36.54,https://online.smartmathpro.com/product/x010/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK A-Level คณิต 2 (V.เต็ม + ตะลุยโจทย์) + ไทย-สังคม (V.เต็ม) + TGAT (V.เต็ม),"พี่ปั้น SmartMathPro, อ.ขลุ่ย, พี่หนู, ครูกอล์ฟ",ภาษาไทย-สังคมศึกษา,คอร์สแพ็กเกจ,วิดีโอออนไลน์,326.0,9590.0,29.42,https://online.smartmathpro.com/product/d077/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,พิชิตคณิตพื้นฐาน ม.6,พี่ปั้น SmartMathPro,คณิตศาสตร์,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,20.0,790.0,39.5,https://online.smartmathpro.com/product/f017/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK คณิต ม.4 เทอม 1 + พิชิตคณิตพื้นฐาน ม.4,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,82.0,3150.0,38.41,https://online.smartmathpro.com/product/e033/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK Buffet เนื้อหาคณิตม.ปลาย ม.5 – ม.6 + พิชิตคณิตพื้นฐาน ม.4-6,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,267.0,9790.0,36.67,https://online.smartmathpro.com/product/q011/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK A-Level ไทย-สังคม (V.รวบรัด + Mock Test Vol.1),"อ.ขลุ่ย, ครูกอล์ฟ",ภาษาไทย-สังคมศึกษา,คอร์สแพ็กเกจ,วิดีโอออนไลน์,56.0,2650.0,47.32,https://online.smartmathpro.com/product/p015/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK TPAT1 (ครบ 3 พาร์ต) + A-Level คณิต 1 (V.เต็ม),"พี่ปั้น SmartMathPro, อ.ขลุ่ย, พี่หมออู๋",แพ็กเกจเตรียมสอบแพทย์ (กสพท/TPAT1),คอร์สแพ็กเกจ,วิดีโอออนไลน์,304.0,9350.0,30.76,https://online.smartmathpro.com/product/c028/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,พิชิตคณิตพื้นฐาน ม.4,พี่ปั้น SmartMathPro,คณิตศาสตร์,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,20.0,790.0,39.5,https://online.smartmathpro.com/product/f015/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK Buffet เนื้อหาคณิตม.ปลาย ม.4 – ม.6 + ปรับพื้นคณิตพิชิตม.ปลาย,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,373.0,12690.0,34.02,https://online.smartmathpro.com/product/q002/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK พิชิตคณิตพื้นฐาน ม.4-6,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,60.0,1890.0,31.5,https://online.smartmathpro.com/product/e032/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK TPAT5 (V.เต็ม) + A-Level คณิต 1 (V.เต็ม) + TGAT (V.เต็ม),"พี่ปั้น SmartMathPro, อ.ขลุ่ย, พี่หนู, ครูกอล์ฟ",ความถนัด (TGAT/TPAT/สอบเฉพาะทาง),คอร์สแพ็กเกจ,วิดีโอออนไลน์,340.0,10090.0,29.68,https://online.smartmathpro.com/product/v013/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK Buffet เนื้อหาคณิตม.ปลาย ม.5 – ม.6 + พิชิตคณิตพื้นฐาน ม.4-6 + ปรับพื้นคณิตพิชิตม.ปลาย,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,293.0,10650.0,36.35,https://online.smartmathpro.com/product/q012/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK A-Level คณิต 1 (V.เต็ม) + ปรับพื้นคณิตพิชิตม.ปลาย,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,256.0,7890.0,30.82,https://online.smartmathpro.com/product/m116/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK คณิต ม.5 เทอม 2,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,39.0,1890.0,48.46,https://online.smartmathpro.com/product/e006/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK Buffet เนื้อหาคณิตม.ปลาย ม.4 – ม.6,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,347.0,11890.0,34.27,https://online.smartmathpro.com/product/q001/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,"PACK A-Level คณิต 1,2 (V.เต็ม) + TGAT (V.เต็ม)","พี่ปั้น SmartMathPro, อ.ขลุ่ย, พี่หนู",ความถนัด (TGAT/TPAT/สอบเฉพาะทาง),คอร์สแพ็กเกจ,วิดีโอออนไลน์,385.0,11190.0,29.06,https://online.smartmathpro.com/product/m119/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK A-Level คณิต 1 (V.เต็ม) + ชีววิทยา (V.รวบรัด) + ภาษาอังกฤษ (V.เต็ม) + TGAT (V.เต็ม),"พี่ปั้น SmartMathPro, อ.ขลุ่ย, พี่หนู, พี่หนุ่ม",ความถนัด (TGAT/TPAT/สอบเฉพาะทาง),คอร์สแพ็กเกจ,วิดีโอออนไลน์,455.0,14490.0,31.85,https://online.smartmathpro.com/product/m125/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK TPAT3 (V.เต็ม) + A-Level ฟิสิกส์ (V.เต็ม) + TGAT (V.เต็ม),"พี่ปั้น SmartMathPro, อ.ขลุ่ย, พี่หนู, พี่ฟาร์ม PhysicsFarm",แพ็กเกจเตรียมสอบวิศวะ (TPAT3),คอร์สแพ็กเกจ,วิดีโอออนไลน์,348.0,12750.0,36.64,https://online.smartmathpro.com/product/r025/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,"PACK A-Level คณิต 2 (V.เต็ม + ตะลุยโจทย์) + TGAT (V.เต็ม + ตะลุยโจทย์ TGAT2,3)","พี่ปั้น SmartMathPro, อ.ขลุ่ย, พี่หนู",ความถนัด (TGAT/TPAT/สอบเฉพาะทาง),คอร์สแพ็กเกจ,วิดีโอออนไลน์,250.0,7690.0,30.76,https://online.smartmathpro.com/product/d076/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
SmartMathPro,PACK คณิต ม.4 เทอม 1 + พิชิตคณิตพื้นฐาน ม.4 + ปรับพื้นคณิตพิชิตม.ปลาย,พี่ปั้น SmartMathPro,คณิตศาสตร์,คอร์สแพ็กเกจ,วิดีโอออนไลน์,108.0,4090.0,37.87,https://online.smartmathpro.com/product/e034/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
